seed,tau,method,feasible,n_considered,tune_ndcg,tune_parity,ndcg@k,recall@k,category_coverage,exposure_parity,intra_list_sim,catalogue_coverage,gini,iif,aif,ibo,seconds,kwh,co2_kg,energy_measured,chosen_mmr_lam,chosen_lam,chosen_mu
0,1.0,quota_mmr,True,3,0.9372359186287117,0.27749999999999997,0.9430705003419293,0.2,1.0,0.2525,0.20205552308404212,0.20805860805860807,0.8451135531135531,0.0020618081907894416,0.00010913337469818813,0.35714285714285715,0.11589820000017426,,,False,0.3,,
0,1.0,qubo_tabu,True,9,1.0,0.7875,1.0,0.2,0.75625,0.6799999999999999,0.2551645258103025,0.19853479853479852,0.8569010989010989,0.002064208776870028,0.00011440613463078538,0.35714285714285715,10.508450900000298,,,False,,0.0,0.0
0,1.0,qubo_feasible,True,9,1.0,0.7875,1.0,0.2,0.75625,0.6799999999999999,0.2551645258103025,0.19853479853479852,0.8569010989010989,0.002064208776870028,0.00011440613463078538,0.35714285714285715,16.712833600000067,,,False,,0.0,0.0
1,0.2,greedy_topk,False,1,1.0,0.7625,1.0,0.325,0.775,0.7424999999999999,0.22925072336936686,0.1663003663003663,0.894018315018315,0.0019647490259542774,0.000141662067026514,0.5714285714285714,0.0005177999996703875,,,False,,,
1,0.2,mmr,False,3,0.9850027184736551,0.7625,0.9871027351111243,0.3,0.8,0.7050000000000001,0.18854208619672214,0.16556776556776556,0.8958864468864469,0.0019767519563572075,0.00014152537848528108,0.5,0.15270409999993717,,,False,0.3,,
1,0.2,quota_mmr,False,3,0.8433169055237346,0.26749999999999996,0.8441798005958386,0.25,1.0,0.27,0.09924735454696351,0.18315018315018314,0.8761501831501831,0.002013737861119112,0.00013410378004446804,0.35714285714285715,0.12795619999997143,,,False,0.5,,
1,0.2,qubo_tabu,True,9,0.948108119939749,0.2,0.9489529482928081,0.325,1.0,0.2,0.21458901492499222,0.17802197802197803,0.8821501831501831,0.0019662854010458523,0.00013282211441504167,0.5714285714285714,10.776657399999749,,,False,,0.0,1.0
1,0.2,qubo_feasible,True,9,0.888250243400992,0.2,0.8924897476031575,0.3,1.0,0.2,0.19346536558652258,0.18974358974358974,0.8692124542124542,0.001976751956357207,0.000132467516069169,0.5,26.661316100000022,,,False,,0.0,1.0
1,0.22,greedy_topk,False,1,1.0,0.7625,1.0,0.325,0.775,0.7424999999999999,0.22925072336936686,0.1663003663003663,0.894018315018315,0.0019647490259542774,0.000141662067026514,0.5714285714285714,0.0005177999996703875,,,False,,,
1,0.22,mmr,False,3,0.9850027184736551,0.7625,0.9871027351111243,0.3,0.8,0.7050000000000001,0.18854208619672214,0.16556776556776556,0.8958864468864469,0.0019767519563572075,0.00014152537848528108,0.5,0.15270409999993717,,,False,0.3,,
1,0.22,quota_mmr,False,3,0.8433169055237346,0.26749999999999996,0.8441798005958386,0.25,1.0,0.27,0.09924735454696351,0.18315018315018314,0.8761501831501831,0.002013737861119112,0.00013410378004446804,0.35714285714285715,0.12795619999997143,,,False,0.5,,
1,0.22,qubo_tabu,True,9,0.948108119939749,0.2,0.9489529482928081,0.325,1.0,0.2,0.21458901492499222,0.17802197802197803,0.8821501831501831,0.0019662854010458523,0.00013282211441504167,0.5714285714285714,10.776657399999749,,,False,,0.0,1.0
1,0.22,qubo_feasible,True,9,0.888250243400992,0.2,0.8924897476031575,0.3,1.0,0.2,0.19346536558652258,0.18974358974358974,0.8692124542124542,0.001976751956357207,0.000132467516069169,0.5,26.661316100000022,,,False,,0.0,1.0
1,0.25,greedy_topk,False,1,1.0,0.7625,1.0,0.325,0.775,0.7424999999999999,0.22925072336936686,0.1663003663003663,0.894018315018315,0.0019647490259542774,0.000141662067026514,0.5714285714285714,0.0005177999996703875,,,False,,,
1,0.25,mmr,False,3,0.9850027184736551,0.7625,0.9871027351111243,0.3,0.8,0.7050000000000001,0.18854208619672214,0.16556776556776556,0.8958864468864469,0.0019767519563572075,0.00014152537848528108,0.5,0.15270409999993717,,,False,0.3,,
1,0.25,quota_mmr,False,3,0.8433169055237346,0.26749999999999996,0.8441798005958386,0.25,1.0,0.27,0.09924735454696351,0.18315018315018314,0.8761501831501831,0.002013737861119112,0.00013410378004446804,0.35714285714285715,0.12795619999997143,,,False,0.5,,
1,0.25,qubo_tabu,True,9,0.948108119939749,0.2,0.9489529482928081,0.325,1.0,0.2,0.21458901492499222,0.17802197802197803,0.8821501831501831,0.0019662854010458523,0.00013282211441504167,0.5714285714285714,10.776657399999749,,,False,,0.0,1.0
1,0.25,qubo_feasible,True,9,0.888250243400992,0.2,0.8924897476031575,0.3,1.0,0.2,0.19346536558652258,0.18974358974358974,0.8692124542124542,0.001976751956357207,0.000132467516069169,0.5,26.661316100000022,,,False,,0.0,1.0
1,0.3,greedy_topk,False,1,1.0,0.7625,1.0,0.325,0.775,0.7424999999999999,0.22925072336936686,0.1663003663003663,0.894018315018315,0.0019647490259542774,0.000141662067026514,0.5714285714285714,0.0005177999996703875,,,False,,,
1,0.3,mmr,False,3,0.9850027184736551,0.7625,0.9871027351111243,0.3,0.8,0.7050000000000001,0.18854208619672214,0.16556776556776556,0.8958864468864469,0.0019767519563572075,0.00014152537848528108,0.5,0.15270409999993717,,,False,0.3,,
1,0.3,quota_mmr,True,3,0.9494584588553753,0.27249999999999996,0.9435850652740079,0.325,1.0,0.265,0.18331423939182062,0.1794871794871795,0.8805897435897436,0.0019645137685183798,0.0001317993586707024,0.5714285714285714,0.11694429999988643,,,False,0.3,,
1,0.3,qubo_tabu,True,9,0.948108119939749,0.2,0.9489529482928081,0.325,1.0,0.2,0.21458901492499222,0.17802197802197803,0.8821501831501831,0.0019662854010458523,0.00013282211441504167,0.5714285714285714,10.776657399999749,,,False,,0.0,1.0
1,0.3,qubo_feasible,True,9,0.888250243400992,0.2,0.8924897476031575,0.3,1.0,0.2,0.19346536558652258,0.18974358974358974,0.8692124542124542,0.001976751956357207,0.000132467516069169,0.5,26.661316100000022,,,False,,0.0,1.0
1,0.4,greedy_topk,False,1,1.0,0.7625,1.0,0.325,0.775,0.7424999999999999,0.22925072336936686,0.1663003663003663,0.894018315018315,0.0019647490259542774,0.000141662067026514,0.5714285714285714,0.0005177999996703875,,,False,,,
1,0.4,mmr,False,3,0.9850027184736551,0.7625,0.9871027351111243,0.3,0.8,0.7050000000000001,0.18854208619672214,0.16556776556776556,0.8958864468864469,0.0019767519563572075,0.00014152537848528108,0.5,0.15270409999993717,,,False,0.3,,
1,0.4,quota_mmr,True,3,0.9494584588553753,0.27249999999999996,0.9435850652740079,0.325,1.0,0.265,0.18331423939182062,0.1794871794871795,0.8805897435897436,0.0019645137685183798,0.0001317993586707024,0.5714285714285714,0.11694429999988643,,,False,0.3,,
1,0.4,qubo_tabu,True,9,0.948108119939749,0.2,0.9489529482928081,0.325,1.0,0.2,0.21458901492499222,0.17802197802197803,0.8821501831501831,0.0019662854010458523,0.00013282211441504167,0.5714285714285714,10.776657399999749,,,False,,0.0,1.0
1,0.4,qubo_feasible,True,9,0.888250243400992,0.2,0.8924897476031575,0.3,1.0,0.2,0.19346536558652258,0.18974358974358974,0.8692124542124542,0.001976751956357207,0.000132467516069169,0.5,26.661316100000022,,,False,,0.0,1.0
1,1.0,greedy_topk,True,1,1.0,0.7625,1.0,0.325,0.775,0.7424999999999999,0.22925072336936686,0.1663003663003663,0.894018315018315,0.0019647490259542774,0.000141662067026514,0.5714285714285714,0.0005177999996703875,,,False,,,
1,1.0,mmr,True,3,0.9850027184736551,0.7625,0.9871027351111243,0.3,0.8,0.7050000000000001,0.18854208619672214,0.16556776556776556,0.8958864468864469,0.0019767519563572075,0.00014152537848528108,0.5,0.15270409999993717,,,False,0.3,,
1,1.0,quota_mmr,True,3,0.9494584588553753,0.27249999999999996,0.9435850652740079,0.325,1.0,0.265,0.18331423939182062,0.1794871794871795,0.8805897435897436,0.0019645137685183798,0.0001317993586707024,0.5714285714285714,0.11694429999988643,,,False,0.3,,
1,1.0,qubo_tabu,True,9,1.0,0.7625,1.0,0.325,0.775,0.7424999999999999,0.22925072336936686,0.1663003663003663,0.894018315018315,0.0019647490259542774,0.000141662067026514,0.5714285714285714,10.520678999999745,,,False,,0.0,0.0
1,1.0,qubo_feasible,True,9,1.0,0.7625,1.0,0.325,0.775,0.7424999999999999,0.22925072336936686,0.1663003663003663,0.894018315018315,0.0019647490259542774,0.000141662067026514,0.5714285714285714,16.315555600000152,,,False,,0.0,0.0
2,0.2,greedy_topk,False,1,1.0,0.775,1.0,0.175,0.74375,0.7025,0.29619891002799525,0.19413919413919414,0.861029304029304,0.0021031362493975,0.00010157740131234747,0.2727272727272727,0.0004970999998477055,,,False,,,
2,0.2,mmr,False,3,0.9871071666718224,0.78,0.9855362745620251,0.175,0.74375,0.7125,0.2227647017794426,0.18681318681318682,0.8681904761904762,0.0021031362493975003,0.00010172761056813737,0.2727272727272727,0.13449599999967177,,,False,0.3,,
2,0.2,quota_mmr,False,3,0.8608464869452732,0.265,0.8616623568043826,0.175,1.0,0.28,0.1153982878025391,0.2153846153846154,0.8345970695970696,0.002078792806174057,9.043983744377271e-05,0.2727272727272727,0.11172739999983605,,,False,0.5,,
2,0.2,qubo_tabu,True,9,0.93852333131948,0.2,0.944959972733043,0.15,1.0,0.2,0.2690783048730956,0.2087912087912088,0.8443479853479854,0.002115139179800431,9.821309952782151e-05,0.18181818181818182,10.645085199999812,,,False,,0.0,4.0
2,0.2,qubo_feasible,True,9,0.8849320113812207,0.2,0.8822175316708577,0.125,1.0,0.2,0.24756487994878862,0.21465201465201464,0.834974358974359,0.002124741524122775,9.541053739446553e-05,0.18181818181818182,33.73504200000025,,,False,,0.0,1.0
2,0.22,greedy_topk,False,1,1.0,0.775,1.0,0.175,0.74375,0.7025,0.29619891002799525,0.19413919413919414,0.861029304029304,0.0021031362493975,0.00010157740131234747,0.2727272727272727,0.0004970999998477055,,,False,,,
2,0.22,mmr,False,3,0.9871071666718224,0.78,0.9855362745620251,0.175,0.74375,0.7125,0.2227647017794426,0.18681318681318682,0.8681904761904762,0.0021031362493975003,0.00010172761056813737,0.2727272727272727,0.13449599999967177,,,False,0.3,,
2,0.22,quota_mmr,False,3,0.8608464869452732,0.265,0.8616623568043826,0.175,1.0,0.28,0.1153982878025391,0.2153846153846154,0.8345970695970696,0.002078792806174057,9.043983744377271e-05,0.2727272727272727,0.11172739999983605,,,False,0.5,,
2,0.22,qubo_tabu,True,9,0.93852333131948,0.2,0.944959972733043,0.15,1.0,0.2,0.2690783048730956,0.2087912087912088,0.8443479853479854,0.002115139179800431,9.821309952782151e-05,0.18181818181818182,10.645085199999812,,,False,,0.0,4.0
2,0.22,qubo_feasible,True,9,0.8849320113812207,0.2,0.8822175316708577,0.125,1.0,0.2,0.24756487994878862,0.21465201465201464,0.834974358974359,0.002124741524122775,9.541053739446553e-05,0.18181818181818182,33.73504200000025,,,False,,0.0,1.0
2,0.25,greedy_topk,False,1,1.0,0.775,1.0,0.175,0.74375,0.7025,0.29619891002799525,0.19413919413919414,0.861029304029304,0.0021031362493975,0.00010157740131234747,0.2727272727272727,0.0004970999998477055,,,False,,,
2,0.25,mmr,False,3,0.9871071666718224,0.78,0.9855362745620251,0.175,0.74375,0.7125,0.2227647017794426,0.18681318681318682,0.8681904761904762,0.0021031362493975003,0.00010172761056813737,0.2727272727272727,0.13449599999967177,,,False,0.3,,
2,0.25,quota_mmr,False,3,0.8608464869452732,0.265,0.8616623568043826,0.175,1.0,0.28,0.1153982878025391,0.2153846153846154,0.8345970695970696,0.002078792806174057,9.043983744377271e-05,0.2727272727272727,0.11172739999983605,,,False,0.5,,
2,0.25,qubo_tabu,True,9,0.93852333131948,0.2,0.944959972733043,0.15,1.0,0.2,0.2690783048730956,0.2087912087912088,0.8443479853479854,0.002115139179800431,9.821309952782151e-05,0.18181818181818182,10.645085199999812,,,False,,0.0,4.0
2,0.25,qubo_feasible,True,9,0.8849320113812207,0.2,0.8822175316708577,0.125,1.0,0.2,0.24756487994878862,0.21465201465201464,0.834974358974359,0.002124741524122775,9.541053739446553e-05,0.18181818181818182,33.73504200000025,,,False,,0.0,1.0
2,0.3,greedy_topk,False,1,1.0,0.775,1.0,0.175,0.74375,0.7025,0.29619891002799525,0.19413919413919414,0.861029304029304,0.0021031362493975,0.00010157740131234747,0.2727272727272727,0.0004970999998477055,,,False,,,
2,0.3,mmr,False,3,0.9871071666718224,0.78,0.9855362745620251,0.175,0.74375,0.7125,0.2227647017794426,0.18681318681318682,0.8681904761904762,0.0021031362493975003,0.00010172761056813737,0.2727272727272727,0.13449599999967177,,,False,0.3,,
2,0.3,quota_mmr,True,3,0.935160762811196,0.2675,0.9438306012466512,0.175,1.0,0.28,0.21769511885809362,0.21025641025641026,0.8421538461538461,0.002091695956357207,9.844078439403662e-05,0.2727272727272727,0.13148929999988468,,,False,0.3,,
2,0.3,qubo_tabu,True,9,0.93852333131948,0.2,0.944959972733043,0.15,1.0,0.2,0.2690783048730956,0.2087912087912088,0.8443479853479854,0.002115139179800431,9.821309952782151e-05,0.18181818181818182,10.645085199999812,,,False,,0.0,4.0
2,0.3,qubo_feasible,True,9,0.8849320113812207,0.2,0.8822175316708577,0.125,1.0,0.2,0.24756487994878862,0.21465201465201464,0.834974358974359,0.002124741524122775,9.541053739446553e-05,0.18181818181818182,33.73504200000025,,,False,,0.0,1.0
2,0.4,greedy_topk,False,1,1.0,0.775,1.0,0.175,0.74375,0.7025,0.29619891002799525,0.19413919413919414,0.861029304029304,0.0021031362493975,0.00010157740131234747,0.2727272727272727,0.0004970999998477055,,,False,,,
2,0.4,mmr,False,3,0.9871071666718224,0.78,0.9855362745620251,0.175,0.74375,0.7125,0.2227647017794426,0.18681318681318682,0.8681904761904762,0.0021031362493975003,0.00010172761056813737,0.2727272727272727,0.13449599999967177,,,False,0.3,,
2,0.4,quota_mmr,True,3,0.935160762811196,0.2675,0.9438306012466512,0.175,1.0,0.28,0.21769511885809362,0.21025641025641026,0.8421538461538461,0.002091695956357207,9.844078439403662e-05,0.2727272727272727,0.13148929999988468,,,False,0.3,,
2,0.4,qubo_tabu,True,9,0.93852333131948,0.2,0.944959972733043,0.15,1.0,0.2,0.2690783048730956,0.2087912087912088,0.8443479853479854,0.002115139179800431,9.821309952782151e-05,0.18181818181818182,10.645085199999812,,,False,,0.0,4.0
2,0.4,qubo_feasible,True,9,0.8849320113812207,0.2,0.8822175316708577,0.125,1.0,0.2,0.24756487994878862,0.21465201465201464,0.834974358974359,0.002124741524122775,9.541053739446553e-05,0.18181818181818182,33.73504200000025,,,False,,0.0,1.0
2,1.0,greedy_topk,True,1,1.0,0.775,1.0,0.175,0.74375,0.7025,0.29619891002799525,0.19413919413919414,0.861029304029304,0.0021031362493975,0.00010157740131234747,0.2727272727272727,0.0004970999998477055,,,False,,,
2,1.0,mmr,True,3,0.9871071666718224,0.78,0.9855362745620251,0.175,0.74375,0.7125,0.2227647017794426,0.18681318681318682,0.8681904761904762,0.0021031362493975003,0.00010172761056813737,0.2727272727272727,0.13449599999967177,,,False,0.3,,
2,1.0,quota_mmr,True,3,0.935160762811196,0.2675,0.9438306012466512,0.175,1.0,0.28,0.21769511885809362,0.21025641025641026,0.8421538461538461,0.002091695956357207,9.844078439403662e-05,0.2727272727272727,0.13148929999988468,,,False,0.3,,
2,1.0,qubo_tabu,True,9,1.0,0.775,1.0,0.175,0.74375,0.7025,0.29619891002799525,0.19413919413919414,0.861029304029304,0.0021031362493975,0.00010157740131234747,0.2727272727272727,11.089816699999574,,,False,,0.0,0.0
2,1.0,qubo_feasible,True,9,1.0,0.775,1.0,0.175,0.74375,0.7025,0.29619891002799525,0.19413919413919414,0.861029304029304,0.0021031362493975,0.00010157740131234747,0.2727272727272727,18.880553699999837,,,False,,0.0,0.0
